head	head_label	head_source	relation	tail	tail_label	tail_source	confidence	sentence	seen_count	doc_id	doc_label
ചാരം	TREATMENT	dict	treated_with	തിന	CROP	dict	0.7	നെല്ലു കുത്തുന്ന മില്ലിൽനിന്നു ലഭിക്കുന്ന ഉമിച്ചാരം രോഗപ്രതിരോധശേഷി കൂട്ടാൻ സഹായിക്കുന്ന സിലിക്കോൺ അടങ്ങിയതായതിനാൽ അടുക്കളത്തോട്ടത്തിൽ സമൃദ്ധമായി ഉപയോഗിക്കാം	10	19	AGRI_PRACTICES
വെള്ളീച്ച	PEST	dict	treated_with	മഞ്ഞക്കെണി	TREATMENT	dict	0.7	ഇലയുടെ അടിയിൽ കാണുന്ന വെള്ളീച്ചയെ നിയന്ത്രിക്കുന്നതിന് മഞ്ഞക്കെണി അവിടവിടെയായി തൂക്കുക	4	19	AGRI_PRACTICES
തിന	CROP	dict	treated_with	മഞ്ഞക്കെണി	TREATMENT	dict	0.7	ഇലയുടെ അടിയിൽ കാണുന്ന വെള്ളീച്ചയെ നിയന്ത്രിക്കുന്നതിന് മഞ്ഞക്കെണി അവിടവിടെയായി തൂക്കുക	1	19	AGRI_PRACTICES
ചാഴി	PEST	dict	treated_with	വേപ്പിൻകുരു സത്ത്	TREATMENT	dict	0.7	\n*   **ചാഴി ആക്രമണം (കതിരാകുമ്പോൾ):** കാന്താരി ഗോമൂത്ര മിശ്രിതം, വേപ്പെണ്ണ, വേപ്പിൻകുരു സത്ത് എന്നിവ ഉപയോഗിച്ച് ജൈവനിയന്ത്രണം നടത്താം	1	28	AGRI_PRACTICES
കാന്താരി	CROP	dict	treated_with	വേപ്പിൻകുരു സത്ത്	TREATMENT	dict	0.7	\n*   **ചാഴി ആക്രമണം (കതിരാകുമ്പോൾ):** കാന്താരി ഗോമൂത്ര മിശ്രിതം, വേപ്പെണ്ണ, വേപ്പിൻകുരു സത്ത് എന്നിവ ഉപയോഗിച്ച് ജൈവനിയന്ത്രണം നടത്താം	1	28	AGRI_PRACTICES
കുമ്മായം	TREATMENT	dict	treated_with	തിന	CROP	dict	0.7	കുമ്മായം ചേർത്ത് 10 ദിവസത്തിന് ശേഷം 100 ഗ്രാം യൂറിയ, 100 ഗ്രാം രാജ്ഫോസ്, 120 ഗ്രാം പൊട്ടാഷ് എന്നിവ നൽകുക	2	28	AGRI_PRACTICES
റബ്ബർ	CROP	dict	treated_with	ബോർഡോ	TREATMENT	dict	0.7	\n\n**റബ്ബർകൃഷി പരിചരണം**\n*   ചെറുതൈകളുടെ ചുവട്ടിൽ നിന്ന് ഒരു മീറ്റർ ഉയരം വരെ പ്രധാന തണ്ടിലുണ്ടാകുന്ന ചിനപ്പുകൾ മുറിച്ചുമാറ്റി ബോർഡോ കുഴമ്പ് പുരട്ടി മൂടുക	1	28	AGRI_PRACTICES
ബ്യുവേറിയ	TREATMENT	dict	treated_with	വാഴ	CROP	dict	0.7	ബ്യുവേറിയ ബാസിയാന (5 മില്ലി/20 ഗ്രാം ഒരു ലിറ്റർ വെള്ളത്തിൽ) അല്ലെങ്കിൽ നന്മ 5% (50 മില്ലി ഒരു ലിറ്റർ വെള്ളത്തിൽ) വാഴയുടെ ഇലക്കവിളിൽ സ്പ്രേ ചെയ്യുക	1	28	AGRI_PRACTICES
ഇലപ്പുള്ളി	DISEASE	dict	treated_with	ബോർഡോ മിശ്രിതം	TREATMENT	dict	0.7	\n*   **ഇലപ്പുള്ളി രോഗം:** 1% ബോർഡോ മിശ്രിതം ഫലപ്രദമാണ്	1	28	AGRI_PRACTICES
ഇഞ്ചി	CROP	dict	treated_with	ഗ്രാം	TREATMENT	ner	0.7	ഇഞ്ചി നട്ട് മൂന്നു മാസത്തിന് ശേഷം സെന്റിന് 350 ഗ്രാം യൂറിയ, 500 ഗ്രാം പൊട്ടാഷ് എന്നിവ നൽകുക	1	28	AGRI_PRACTICES
തിന	CROP	dict	treated_with	ഗ്രാം	TREATMENT	ner	0.7	ഇഞ്ചി നട്ട് മൂന്നു മാസത്തിന് ശേഷം സെന്റിന് 350 ഗ്രാം യൂറിയ, 500 ഗ്രാം പൊട്ടാഷ് എന്നിവ നൽകുക	4	28	AGRI_PRACTICES
തിന	CROP	dict	treated_with	ചാരം	TREATMENT	dict	0.7	വിത്ത് പാകുന്നതിനുള്ള  മണ്ണൊരുക്കം, വളർച്ചാ സാഹചര്യങ്ങൾ മെച്ചപ്പെടുത്തൽ, കളനിയന്ത്രണം, ജലവാഗ്രഹം, വളം കലർത്തൽ, വായുസഞ്ചാരം, വിത്ത്-മണ്ണ് സമ്പർക്കം എന്നിവയാണ് ഇതിന്റെ ലക്ഷ്യങ്ങൾ	5	30	AGRI_PRACTICES
കറുവപ്പട്ട	CROP	dict	treated_with	ചാരം	TREATMENT	dict	0.7	അണുനാശകശക്തിയുള്ളതിനാൽ, കറുവപ്പട്ട പൊടിച്ച് ചെറിയ മുറിവുള്ള ഭാഗത്ത് വെക്കുന്നത് ആ ഭാഗത്തെ രക്തസഞ്ചാരം വർദ്ധിപ്പിക്കാനും മുറിവുണക്കാനും സഹായിക്കും	2	95	CROPS
തിന	CROP	dict	treated_with	ഇവയുടെ	TREATMENT	ner	0.7	ഇതിനായി ഇവയുടെ അറ്റത്തു ബൾബ് പോലെ തിളങ്ങി നിൽക്കുന്ന, പശയുള്ള ഗോളങ്ങൾ ഉണ്ടാകും	1	107	CROPS
അടി അളവിൽ	DISEASE	ner	treated_with	കുമ്മായം	TREATMENT	dict	0.7	5 അടി അളവിൽ കുഴിയെടുത്ത് കുമ്മായം വിതറി ഒരാഴ്ച കാത്തിരിക്കുക	1	108	CROPS
കഞ്ഞിവെള്ളം	TREATMENT	dict	treated_with	തിന	CROP	dict	0.7	\n\n**കഞ്ഞിവെള്ളം**\nസൗന്ദര്യ സംരക്ഷണത്തിന് കഞ്ഞിവെള്ളം ധാരാളം മതി	3	113	CROPS
തിന	CROP	dict	treated_with	കഞ്ഞിവെള്ളം	TREATMENT	dict	0.7	\n\n**കഞ്ഞിവെള്ളം**\nസൗന്ദര്യ സംരക്ഷണത്തിന് കഞ്ഞിവെള്ളം ധാരാളം മതി	1	113	CROPS
മഞ്ഞക്കെണി	TREATMENT	dict	treated_with	വെള്ളീച്ച	PEST	dict	0.7	\n\nപൊതുശുപാർശകൾ: കൃഷിയിടം തയ്യാറാക്കിയ ശേഷം ചുറ്റും മഞ്ഞക്കെണി സ്ഥാപിച്ച് വെള്ളീച്ചകളെ നിയന്ത്രിക്കാൻ തുടങ്ങുക	3	117	CROPS
തിന	CROP	dict	treated_with	സ്യൂഡോമോണാസ്	TREATMENT	dict	0.7	തൈകൾ നടുന്നതിന് മുൻപ് സ്യൂഡോമോണാസ് ലായനിയിലോ ബാസിലസ് സബ്ടിലിസ് ലായനിയിലോ വേരുകൾ മുക്കുക	4	117	CROPS
സ്യൂഡോമോണാസ്	TREATMENT	dict	treated_with	തിന	CROP	dict	0.7	എന്നാൽ ബാസില്ലസ് സബ്ടിലിസ്, സ്യൂഡോമോണാസ് തുടങ്ങിയ മിത്ര ബാക്ടീരിയകൾ വെയിൽ ആറിയതിന് ശേഷം പ്രയോഗിച്ചാൽ, അവയുടെ ജീവന് ഹാനികരമാകുന്ന രാസവസ്തുക്കൾ ഉപയോഗിക്കാത്തപക്ഷം അവയുടെ സംരക്ഷണം തുടരും	2	118	DISEASES
ഇവയുടെ	TREATMENT	ner	treated_with	തിന	CROP	dict	0.7	ഇവയുടെ നിയന്ത്രണത്തിനും മെച്ചപ്പെട്ട വിളവെടുപ്പിനും, ബഹുവർഷ വിളയായതിനാൽ കാന്താരിച്ചെടികൾ തമ്മിൽ കുറഞ്ഞത് 70 സെന്റീമീറ്റർ അകലവും വരികൾ തമ്മിൽ 1	3	119	CROPS
ഇവയുടെ	TREATMENT	ner	treated_with	കാന്താരി	CROP	dict	0.7	ഇവയുടെ നിയന്ത്രണത്തിനും മെച്ചപ്പെട്ട വിളവെടുപ്പിനും, ബഹുവർഷ വിളയായതിനാൽ കാന്താരിച്ചെടികൾ തമ്മിൽ കുറഞ്ഞത് 70 സെന്റീമീറ്റർ അകലവും വരികൾ തമ്മിൽ 1	1	119	CROPS
കാന്താരി	CROP	dict	treated_with	മഞ്ഞക്കെണി	TREATMENT	dict	0.7	\n\nകീടനിയന്ത്രണം: കാന്താരിയെ ആക്രമിക്കുന്ന വെള്ളീച്ചകളെ മഞ്ഞക്കെണികൾ ഉപയോഗിച്ച് നിയന്ത്രിക്കാം	2	119	CROPS
കുമ്മായം	TREATMENT	dict	treated_with	കപ്പ	CROP	dict	0.7	മണ്ണൊരുക്കുമ്പോൾ, കുമ്മായം ചേർത്ത് രണ്ടാഴ്ച കഴിഞ്ഞ് അഴുകിപ്പൊടിഞ്ഞ ചാണകപ്പൊടി, പാകപ്പെടുത്തിയ കോഴിവളം, ചാരം, കരിയിലകൾ, ഉമി, അറക്കപ്പൊടി, ചകിരിച്ചോറ് കമ്പോസ്റ്റ് എന്നിവ ചേർക്കാം	2	121	ENVIRONMENTAL_FACTORS
കപ്പ	CROP	dict	treated_with	ചാരം	TREATMENT	dict	0.7	മണ്ണൊരുക്കുമ്പോൾ, കുമ്മായം ചേർത്ത് രണ്ടാഴ്ച കഴിഞ്ഞ് അഴുകിപ്പൊടിഞ്ഞ ചാണകപ്പൊടി, പാകപ്പെടുത്തിയ കോഴിവളം, ചാരം, കരിയിലകൾ, ഉമി, അറക്കപ്പൊടി, ചകിരിച്ചോറ് കമ്പോസ്റ്റ് എന്നിവ ചേർക്കാം	2	121	ENVIRONMENTAL_FACTORS
ചാരം	TREATMENT	dict	treated_with	കപ്പ	CROP	dict	0.7	മണ്ണൊരുക്കുമ്പോൾ, കുമ്മായം ചേർത്ത് രണ്ടാഴ്ച കഴിഞ്ഞ് അഴുകിപ്പൊടിഞ്ഞ ചാണകപ്പൊടി, പാകപ്പെടുത്തിയ കോഴിവളം, ചാരം, കരിയിലകൾ, ഉമി, അറക്കപ്പൊടി, ചകിരിച്ചോറ് കമ്പോസ്റ്റ് എന്നിവ ചേർക്കാം	2	121	ENVIRONMENTAL_FACTORS
തിന	CROP	dict	treated_with	ഇന'മായി	TREATMENT	ner	0.7	സാധാരണയായി അമേരിക്കയിൽ സാധാരണ കർഷകരുടെ കൈകളിലെത്തി രണ്ടോ മൂന്നോ തലമുറകൾ കഴിയുമ്പോഴേക്കും, 'ദ്വീപ് ഇന'ത്തിന്റെ ശാരീരിക മേന്മകൾ ഇല്ലാതാവുകയും, അവ വലുപ്പമേറിയതും പരുക്കനുമായ 'അമേരിക്കൻ ഇന'മായി മാറുകയും ച	1	146	LIVESTOCK
അവയുടെ	DISEASE	ner	treated_with	ഇവയുടെ	TREATMENT	ner	0.7	അവയുടെ പൂഞ്ഞയുടെയും തോളുകളുടെയും ഭാഗത്ത് നല്ല പേശീബലമുണ്ടായിരിക്കും, പശുക്കളെ അപേക്ഷിച്ച് ഇവയുടെ ശരീരത്തിന് പൊതുവേ ഒതുക്കം കുറവായിരിക്കും	1	146	LIVESTOCK
കടല	CROP	dict	treated_with	കഞ്ഞിവെള്ളം	TREATMENT	dict	0.7	കടലപ്പിണ്ണാക്ക്, കഞ്ഞിവെള്ളം, വിനാഗിരി (രണ്ട് തുള്ളി മാത്രം) എന്നിവ വളമായി ഉപയോഗിക്കാം	2	161	AGRI_PRACTICES
അഥവാ വെണ്ണപ്പഴം	PEST	ner	treated_with	ചാരം	TREATMENT	dict	0.7	"""ആരോഗ്യ ഗുണങ്ങളാൽ സമ്പന്നമായ അവക്കാഡോ അഥവാ വെണ്ണപ്പഴം, ഇന്ന് നമ്മുടെ നാട്ടിൽ വലിയ പ്രചാരം നേടിക്കൊണ്ടിരിക്കുകയാണ്"	1	192	CROPS
ചോളം	CROP	dict	treated_with	കുമ്മായം	TREATMENT	dict	0.7	ധാരാളം പോഷകഗുണങ്ങൾ അടങ്ങിയ ചോളം കൃഷി ചെയ്യുന്നതിനായി മണ്ണ് നന്നായി കിളച്ച് കുമ്മായം ചേർത്ത് നനയ്ക്കണം	1	193	CROPS
തിന	CROP	dict	treated_with	കുമ്മായം	TREATMENT	dict	0.7	ധാരാളം പോഷകഗുണങ്ങൾ അടങ്ങിയ ചോളം കൃഷി ചെയ്യുന്നതിനായി മണ്ണ് നന്നായി കിളച്ച് കുമ്മായം ചേർത്ത് നനയ്ക്കണം	4	193	CROPS
അളന്നിട്ടുവേണം	DISEASE	ner	treated_with	കുമ്മായം	TREATMENT	dict	0.7	മണ്ണ് പരിശോധിച്ച് അമ്ലത്വം അളന്നിട്ടുവേണം കുമ്മായം ചേർക്കാൻ	1	196	AGRI_PRACTICES
ചീര	CROP	dict	treated_with	ചാരം	TREATMENT	dict	0.7	ചീരയ്ക്ക് ചാരം അധികമായാൽ പെട്ടെന്ന് കതിർ വരും	2	196	AGRI_PRACTICES
ഇലതീനി	PEST	dict	treated_with	വേപ്പിൻകുരു സത്ത്	TREATMENT	dict	0.7	ഇലതീനിപ്പുഴുക്കൾ, തണ്ടും കായും തുരക്കുന്ന കീടങ്ങളെ അകറ്റാൻ വേപ്പിൻകുരു സത്ത് ഉപയോഗിക്കുക	2	196	AGRI_PRACTICES
